id,all
9730,10.918754
9731,10.918069
9732,10.914694
9733,10.911577
9734,10.907752
9735,10.904686
9736,10.903825
9737,10.902416
9738,10.899071
9739,10.89868
9740,10.897988
9741,10.897845
9742,10.896458
9743,10.894961
9744,10.893693
9745,10.893625
9746,10.893072
9747,10.891467
9748,10.891174
9749,10.890043
9750,10.888867
9751,10.888573
9752,10.887924
9753,10.886955
9754,10.886583
9755,10.881996
9756,10.881257
9757,10.880041
9758,10.871317
9759,10.870936
9760,10.870381
9761,10.868547
9762,10.867833
9763,10.864539
9764,10.864222
9765,10.860915
9766,10.859097
9767,10.857365
9768,10.855926
9769,10.855902
9770,10.855049
9771,10.853162
9772,10.850285
9773,10.849202
9774,10.848673
9775,10.847086
9776,10.843998
9777,10.842373
9778,10.841247
9779,10.840737
9780,10.839668
9781,10.839555
9782,10.838282
9783,10.835126
9784,10.832019
9785,10.826417
9786,10.820515
9787,10.818174
9788,10.814356
9789,10.812166
9790,10.811137
9791,10.805859
9792,10.805237
9793,10.801711
9794,10.801411
9795,10.801172
9796,10.800432
9797,10.799341
9798,10.793524
9799,10.793454
9800,10.793232
9801,10.792791
9802,10.791432
9803,10.78729
9804,10.784523
9805,10.783248
9806,10.782802
9807,10.782643
9808,10.782149
9809,10.782131
9810,10.782025
9811,10.775956
9812,10.773365
9813,10.773056
9814,10.771323
9815,10.770355
9816,10.764032
9817,10.763429
9818,10.76243
9819,10.760332
9820,10.758882
9821,10.757107
9822,10.756783
9823,10.756514
9824,10.754514
9825,10.753425
9826,10.751734
9827,10.751616
9828,10.749963
9829,10.749079
9830,10.747706
9831,10.746462
9832,10.745684
9833,10.741919
9834,10.740769
9835,10.73832
9836,10.737178
9837,10.736928
9838,10.733943
9839,10.730129
9840,10.725794
9841,10.717803
9842,10.716176
9843,10.716101
9844,10.715382
9845,10.712654
9846,10.711898
9847,10.710637
9848,10.71048
9849,10.710285
9850,10.708913
9851,10.708096
9852,10.707711
9853,10.707069
9854,10.704296
9855,10.702609
9856,10.699318
9857,10.696802
9858,10.696396
9859,10.685837
9860,10.685555
9861,10.684855
9862,10.679819
9863,10.678157
9864,10.676919
9865,10.673759
9866,10.666166
9867,10.659069
9868,10.655574
9869,10.652487
9870,10.649723
9871,10.64965
9872,10.64885
9873,10.645183
9874,10.644362
9875,10.642404
9876,10.642133
9877,10.640871
9878,10.637192
9879,10.634065
9880,10.630846
9881,10.629806
9882,10.626503
9883,10.62524
9884,10.623764
9885,10.623664
9886,10.620933
9887,10.619735
9888,10.618917
9889,10.616836
9890,10.615397
9891,10.613084
9892,10.604275
9893,10.601137
9894,10.59819
9895,10.594187
9896,10.591516
9897,10.590279
9898,10.589414
9899,10.587156
9900,10.578213
9901,10.575649
9902,10.57541
9903,10.573484
9904,10.57044
9905,10.569385
9906,10.567221
9907,10.562769
9908,10.562688
9909,10.562116
9910,10.559191
9911,10.558734
9912,10.551934
9913,10.548371
9914,10.542655
9915,10.540829
9916,10.540255
9917,10.536025
9918,10.53381
9919,10.528067
9920,10.526069
9921,10.523902
9922,10.513682
9923,10.50516
9924,10.497051
9925,10.494114
9926,10.490484
9927,10.490325
9928,10.482554
9929,10.4823
9930,10.480864
9931,10.480809
9932,10.473386
9933,10.470227
9934,10.470187
9935,10.469686
9936,10.468295
9937,10.46443
9938,10.460931
9939,10.458596
9940,10.454965
9941,10.454028
9942,10.444053
9943,10.443023
9944,10.441113
9945,10.440618
9946,10.427202
9947,10.420317
9948,10.409137
9949,10.403741
9950,10.399208
9951,10.390986
9952,10.388505
9953,10.384523
9954,10.383755
9955,10.383374
9956,10.381514
9957,10.381284
9958,10.378559
9959,10.374608
9960,10.371049
9961,10.368212
9962,10.366277
9963,10.357859
9964,10.354291
9965,10.353798
9966,10.353477
9967,10.335403
9968,10.318721
9969,10.29961
9970,10.285366
9971,10.276568
9972,10.264908
9973,10.262801
9974,10.26223
9975,10.255429
9976,10.252261
9977,10.238023
9978,10.229793
9979,10.204806
9980,10.196968
9981,10.188354
9982,10.147604
9983,10.143641
9984,10.121845
9985,10.090716
9986,10.08779
9987,10.086272
9988,10.079682
9989,10.074354
9990,10.072589
9991,10.045268
9992,10.045213
9993,9.933895
9994,9.87917
9995,9.874798
9996,9.838224
9997,9.748248
9998,9.66941
9999,9.471688
10000,9.246759
10001,19.537901
10002,17.84914
10003,17.659465
10004,16.968419
10005,16.919328
10006,16.896587
10007,16.844546
10008,16.767584
10009,16.697045
10010,16.67365
10011,16.656979
10012,16.652599
10013,16.586505
10014,16.583781
10015,16.530927
10016,16.520815
10017,16.506362
10018,16.505127
10019,16.478004
10020,16.440339
10021,16.386037
10022,16.348681
10023,16.338226
10024,16.319673
10025,16.2837
10026,16.257768
10027,16.257263
10028,16.236624
10029,16.235728
10030,16.233149
10031,16.210179
10032,16.190717
10033,16.185449
10034,16.159369
10035,16.099163
10036,16.079374
10037,16.077421
10038,16.055059
10039,16.049859
10040,16.036464
10041,16.032854
10042,16.003736
10043,15.987689
10044,15.98528
10045,15.974319
10046,15.929812
10047,15.91521
10048,15.901262
10049,15.859093
10050,15.857714
10051,15.853205
10052,15.848198
10053,15.841613
10054,15.828152
10055,15.815099
10056,15.813888
10057,15.801663
10058,15.790117
10059,15.787691
10060,15.776247
10061,15.772288
10062,15.76674
10063,15.754881
10064,15.751803
10065,15.747416
10066,15.742712
10067,15.710185
10068,15.705884
10069,15.668115
10070,15.667825
10071,15.651548
10072,15.649487
10073,15.646971
10074,15.643443
10075,15.642034
10076,15.634484
10077,15.629321
10078,15.628507
10079,15.604815
10080,15.595461
10081,15.594865
10082,15.589658
10083,15.583709
10084,15.580684
10085,15.574524
10086,15.56492
10087,15.545795
10088,15.540219
10089,15.530452
10090,15.520868
10091,15.519711
10092,15.51477
10093,15.514187
10094,15.514095
10095,15.50554
10096,15.485669
10097,15.482763
10098,15.476567
10099,15.474166
10100,15.457494
10101,15.453071
10102,15.449719
10103,15.44216
10104,15.441325
10105,15.437575
10106,15.429792
10107,15.409945
10108,15.406238
10109,15.404645
10110,15.399599
10111,15.392846
10112,15.385715
10113,15.377977
10114,15.373559
10115,15.371688
10116,15.366329
10117,15.349397
10118,15.34413
10119,15.339497
10120,15.339442
10121,15.334436
10122,15.331313
10123,15.325368
10124,15.314455
10125,15.311614
10126,15.309161
10127,15.305719
10128,15.300238
10129,15.298306
10130,15.294519
10131,15.292764
10132,15.286016
10133,15.274127
10134,15.273009
10135,15.269874
10136,15.264176
10137,15.263566
10138,15.260777
10139,15.254337
10140,15.250191
10141,15.242809
10142,15.235674
10143,15.234295
10144,15.230896
10145,15.23034
10146,15.225687
10147,15.222404
10148,15.219597
10149,15.213456
10150,15.209518
10151,15.207577
10152,15.204129
10153,15.188632
10154,15.186698
10155,15.183602
10156,15.171382
10157,15.164691
10158,15.164354
10159,15.163969
10160,15.163583
10161,15.162921
10162,15.158926
10163,15.151242
10164,15.146516
10165,15.143656
10166,15.143653
10167,15.139683
10168,15.137792
10169,15.13411
10170,15.133749
10171,15.132901
10172,15.128335
10173,15.125728
10174,15.12162
10175,15.119845
10176,15.116757
10177,15.115085
10178,15.111536
10179,15.110865
10180,15.109843
10181,15.107122
10182,15.105983
10183,15.090414
10184,15.089559
10185,15.088869
10186,15.085962
10187,15.082444
10188,15.075346
10189,15.075031
10190,15.07464
10191,15.074512
10192,15.071692
10193,15.066189
10194,15.062874
10195,15.06056
10196,15.059372
10197,15.05937
10198,15.056985
10199,15.048921
10200,15.046874
10201,15.046122
10202,15.045885
10203,15.038794
10204,15.038794
10205,15.036869
10206,15.031469
10207,15.027711
10208,15.023729
10209,15.020529
10210,15.017544
10211,15.012008
10212,15.010315
10213,15.008168
10214,15.004847
10215,15.004733
10216,15.003741
10217,15.000078
10218,14.997834
10219,14.997605
10220,14.994964
10221,14.990924
10222,14.989469
10223,14.987475
10224,14.984572
10225,14.983513
10226,14.981637
10227,14.981334
10228,14.980497
10229,14.978863
10230,14.976418
10231,14.975435
10232,14.975427
10233,14.971026
10234,14.967383
10235,14.964883
10236,14.962082
10237,14.96003
10238,14.957335
10239,14.956642
10240,14.954634
10241,14.954012
10242,14.953032
10243,14.952424
10244,14.950664
10245,14.944044
10246,14.940881
10247,14.939665
10248,14.93637
10249,14.932143
10250,14.931067
10251,14.928589
10252,14.927174
10253,14.925302
10254,14.923658
10255,14.918983
10256,14.91081
10257,14.910739
10258,14.904754
10259,14.902889
10260,14.900001
10261,14.899871
10262,14.897045
10263,14.894163
10264,14.894009
10265,14.891232
10266,14.887145
10267,14.884697
10268,14.883137
10269,14.882949
10270,14.878883
10271,14.876325
10272,14.869749
10273,14.869508
10274,14.864301
10275,14.863541
10276,14.860534
10277,14.858019
10278,14.857868
10279,14.854322
10280,14.852575
10281,14.851368
10282,14.848865
10283,14.846103
10284,14.843377
10285,14.836012
10286,14.835002
10287,14.83475
10288,14.834498
10289,14.832035
10290,14.831952
10291,14.831212
10292,14.82763
10293,14.825813
10294,14.819018
10295,14.810343
10296,14.809097
10297,14.805987
10298,14.804927
10299,14.804714
10300,14.799758
10301,14.793637
10302,14.793005
10303,14.792253
10304,14.791103
10305,14.782736
10306,14.7806
10307,14.779356
10308,14.77729
10309,14.776822
10310,14.775238
10311,14.774525
10312,14.770823
10313,14.767715
10314,14.767654
10315,14.766151
10316,14.761117
10317,14.759962
10318,14.759602
10319,14.758149
10320,14.75746
10321,14.755892
10322,14.755578
10323,14.748342
10324,14.747467
10325,14.74672
10326,14.746374
10327,14.746025
10328,14.746016
10329,14.741919
10330,14.740938
10331,14.740889
10332,14.738587
10333,14.737348
10334,14.736187
10335,14.735454
10336,14.732626
10337,14.731362
10338,14.731111
10339,14.730111
10340,14.728565
10341,14.725361
10342,14.723931
10343,14.723909
10344,14.717373
10345,14.715299
10346,14.705717
10347,14.705593
10348,14.703941
10349,14.703
10350,14.701775
10351,14.697076
10352,14.696064
10353,14.692822
10354,14.691798
10355,14.684572
10356,14.684479
10357,14.681654
10358,14.681071
10359,14.680205
10360,14.67734
10361,14.676685
10362,14.675373
10363,14.673128
10364,14.670402
10365,14.670143
10366,14.669655
10367,14.668463
10368,14.666283
10369,14.665789
10370,14.664068
10371,14.662628
10372,14.65573
10373,14.65534
10374,14.654958
10375,14.654658
10376,14.653491
10377,14.653245
10378,14.651008
10379,14.648959
10380,14.648242
10381,14.645601
10382,14.643824
10383,14.641641
10384,14.641311
10385,14.6394
10386,14.63633
10387,14.63617
10388,14.63612
10389,14.635769
10390,14.635491
10391,14.633949
10392,14.633652
10393,14.630668
10394,14.630156
10395,14.629679
10396,14.6257
10397,14.62476
10398,14.623969
10399,14.623714
10400,14.623689
10401,14.622629
10402,14.622478
10403,14.617873
10404,14.617528
10405,14.61672
10406,14.6151
10407,14.609515
10408,14.60721
10409,14.606317
10410,14.606161
10411,14.605831
10412,14.605257
10413,14.60524
10414,14.602464
10415,14.601337
10416,14.600822
10417,14.600491
10418,14.600151
10419,14.597414
10420,14.596481
10421,14.595452
10422,14.595088
10423,14.592643
10424,14.592296
10425,14.591548
10426,14.589473
10427,14.58519
10428,14.584115
10429,14.582141
10430,14.580691
10431,14.576253
10432,14.575872
10433,14.574122
10434,14.572838
10435,14.570572
10436,14.570054
10437,14.570003
10438,14.566568
10439,14.564466
10440,14.563709
10441,14.562982
10442,14.561895
10443,14.560661
10444,14.553456
10445,14.551405
10446,14.549192
10447,14.548498
10448,14.547532
10449,14.545875
10450,14.542967
10451,14.542692
10452,14.542619
10453,14.541163
10454,14.540648
10455,14.538122
10456,14.537591
10457,14.536352
10458,14.536346
10459,14.533863
10460,14.533574
10461,14.528396
10462,14.526779
10463,14.522953
10464,14.52176
10465,14.520334
10466,14.520271
10467,14.517258
10468,14.515363
10469,14.513962
10470,14.512188
10471,14.511785
10472,14.511572
10473,14.507577
10474,14.506446
10475,14.505828
10476,14.505644
10477,14.504805
10478,14.502495
10479,14.497758
10480,14.495417
10481,14.493801
10482,14.492669
10483,14.489888
10484,14.486552
10485,14.48496
10486,14.483426
10487,14.483177
10488,14.482196
10489,14.481862
10490,14.481829
10491,14.47968
10492,14.477312
10493,14.477115
10494,14.476943
10495,14.476898
10496,14.476503
10497,14.473837
10498,14.472769
10499,14.472469
10500,14.471275
10501,14.468675
10502,14.468265
10503,14.466503
10504,14.465124
10505,14.462621
10506,14.461335
10507,14.460698
10508,14.458034
10509,14.457961
10510,14.457455
10511,14.454347
10512,14.452571
10513,14.451582
10514,14.448402
10515,14.447378
10516,14.447035
10517,14.445492
10518,14.444572
10519,14.443792
10520,14.443483
10521,14.443335
10522,14.442759
10523,14.441369
10524,14.441356
10525,14.441134
10526,14.439633
10527,14.436698
10528,14.43522
10529,14.434669
10530,14.431143
10531,14.43107
10532,14.429974
10533,14.427338
10534,14.427024
10535,14.425694
10536,14.42454
10537,14.422248
10538,14.421683
10539,14.417064
10540,14.416224
10541,14.415753
10542,14.414494
10543,14.413926
10544,14.413656
10545,14.41237
10546,14.41217
10547,14.411462
10548,14.408481
10549,14.408303
10550,14.40827
10551,14.408123
10552,14.407452
10553,14.40636
10554,14.406319
10555,14.405835
10556,14.404682
10557,14.403765
10558,14.402887
10559,14.40196
10560,14.40188
10561,14.400686
10562,14.399341
10563,14.397435
10564,14.395736
10565,14.395075
10566,14.39349
10567,14.393359
10568,14.390911
10569,14.389605
10570,14.389146
10571,14.388275
10572,14.387339
10573,14.386983
10574,14.386875
10575,14.386586
10576,14.386538
10577,14.386512
10578,14.385982
10579,14.383784
10580,14.383437
10581,14.383148
10582,14.382417
10583,14.381587
10584,14.380688
10585,14.378424
10586,14.375037
10587,14.374117
10588,14.373903
10589,14.37288
10590,14.371042
10591,14.37081
10592,14.370594
10593,14.370377
10594,14.36907
10595,14.368714
10596,14.366653
10597,14.366251
10598,14.364737
10599,14.363669
10600,14.362539
10601,14.362229
10602,14.362153
10603,14.360995
10604,14.360586
10605,14.360016
10606,14.359304
10607,14.359082
10608,14.35881
10609,14.355799
10610,14.352447
10611,14.351649
10612,14.351393
10613,14.350796
10614,14.350555
10615,14.350463
10616,14.350239
10617,14.349317
10618,14.34721
10619,14.346577
10620,14.34641
10621,14.346002
10622,14.345643
10623,14.345188
10624,14.341401
10625,14.341204
10626,14.341065
10627,14.340987
10628,14.34098
10629,14.340349
10630,14.339164
10631,14.335534
10632,14.335477
10633,14.331625
10634,14.331305
10635,14.330615
10636,14.329888
10637,14.328153
10638,14.326601
10639,14.324983
10640,14.324097
10641,14.323788
10642,14.321594
10643,14.321409
10644,14.319027
10645,14.317394
10646,14.31736
10647,14.315699
10648,14.315281
10649,14.313729
10650,14.307043
10651,14.3063
10652,14.304709
10653,14.304687
10654,14.304262
10655,14.304042
10656,14.303962
10657,14.303567
10658,14.302438
10659,14.301419
10660,14.301417
10661,14.298039
10662,14.29789
10663,14.297341
10664,14.29683
10665,14.293977
10666,14.293397
10667,14.293101
10668,14.292198
10669,14.291677
10670,14.29111
10671,14.289113
10672,14.28689
10673,14.286112
10674,14.285729
10675,14.2845
10676,14.284054
10677,14.283084
10678,14.282956
10679,14.282351
10680,14.281366
10681,14.279432
10682,14.278774
10683,14.278565
10684,14.277757
10685,14.277673
10686,14.27741
10687,14.27695
10688,14.276757
10689,14.276666
10690,14.276321
10691,14.275865
10692,14.275807
10693,14.273421
10694,14.273267
10695,14.273206
10696,14.272736
10697,14.272727
10698,14.272665
10699,14.271866
10700,14.271798
10701,14.271567
10702,14.270896
10703,14.270187
10704,14.269931
10705,14.269399
10706,14.269396
10707,14.269332
10708,14.268812
10709,14.268227
10710,14.267991
10711,14.26785
10712,14.26371
10713,14.262753
10714,14.262322
10715,14.261966
10716,14.260277
10717,14.259749
10718,14.257738
10719,14.256053
10720,14.255248
10721,14.253601
10722,14.25158
10723,14.251118
10724,14.249759
10725,14.249409
10726,14.24826
10727,14.247893
10728,14.247871
10729,14.24655
10730,14.245927
10731,14.245444
10732,14.239965
10733,14.239442
10734,14.237961
10735,14.237378
10736,14.237177
10737,14.237112
10738,14.236153
10739,14.235203
10740,14.234996
10741,14.234022
10742,14.233696
10743,14.232341
10744,14.23081
10745,14.2286
10746,14.227861
10747,14.227353
10748,14.226031
10749,14.223044
10750,14.221104
10751,14.220726
10752,14.220176
10753,14.21956
10754,14.219488
10755,14.218342
10756,14.216948
10757,14.216886
10758,14.216842
10759,14.216802
10760,14.21673
10761,14.215911
10762,14.215461
10763,14.21529
10764,14.213949
10765,14.213212
10766,14.213044
10767,14.211226
10768,14.21016
10769,14.208753
10770,14.208693
10771,14.207699
10772,14.207294
10773,14.20616
10774,14.206094
10775,14.205176
10776,14.203569
10777,14.20186
10778,14.200112
10779,14.199066
10780,14.198511
10781,14.197918
10782,14.19765
10783,14.197132
10784,14.197017
10785,14.196552
10786,14.195948
10787,14.195668
10788,14.193754
10789,14.193616
10790,14.192611
10791,14.190879
10792,14.190586
10793,14.190183
10794,14.188966
10795,14.188733
10796,14.187154
10797,14.187102
10798,14.185832
10799,14.184495
10800,14.183665
10801,14.183599
10802,14.181266
10803,14.179958
10804,14.178094
10805,14.177356
10806,14.177125
10807,14.176372
10808,14.174739
10809,14.17356
10810,14.172242
10811,14.170764
10812,14.170358
10813,14.166518
10814,14.165508
10815,14.165059
10816,14.16495
10817,14.164793
10818,14.164617
10819,14.164374
10820,14.164218
10821,14.163761
10822,14.163229
10823,14.163055
10824,14.162481
10825,14.162471
10826,14.161334
10827,14.160706
10828,14.159798
10829,14.159653
10830,14.158725
10831,14.158405
10832,14.158237
10833,14.158027
10834,14.156497
10835,14.155426
10836,14.154964
10837,14.153696
10838,14.151859
10839,14.151414
10840,14.151351
10841,14.14923
10842,14.149029
10843,14.148622
10844,14.14684
10845,14.146461
10846,14.146193
10847,14.146174
10848,14.145583
10849,14.14432
10850,14.142765
10851,14.138962
10852,14.138168
10853,14.137357
10854,14.136597
10855,14.13486
10856,14.134322
10857,14.133708
10858,14.133683
10859,14.133131
10860,14.132113
10861,14.130981
10862,14.130035
10863,14.127992
10864,14.127801
10865,14.127598
10866,14.127332
10867,14.126503
10868,14.125899
10869,14.125749
10870,14.124767
10871,14.124476
10872,14.124438
10873,14.123935
10874,14.122833
10875,14.120954
10876,14.120794
10877,14.119733
10878,14.119699
10879,14.118849
10880,14.115671
10881,14.11561
10882,14.115394
10883,14.115106
10884,14.114885
10885,14.112259
10886,14.11179
10887,14.11062
10888,14.110448
10889,14.10988
10890,14.108611
10891,14.107802
10892,14.1072
10893,14.106318
10894,14.106289
10895,14.105668
10896,14.105656
10897,14.105029
10898,14.104809
10899,14.103726
10900,14.102934
10901,14.102475
10902,14.10219
10903,14.101453
10904,14.100995
10905,14.100862
10906,14.095485
10907,14.094932
10908,14.094576
10909,14.094011
10910,14.093097
10911,14.092273
10912,14.091832
10913,14.091527
10914,14.090806
10915,14.090507
10916,14.088944
10917,14.088645
10918,14.08687
10919,14.086451
10920,14.085928
10921,14.084863
10922,14.081078
10923,14.080571
10924,14.080366
10925,14.079243
10926,14.079041
10927,14.079005
10928,14.078251
10929,14.077981
10930,14.07747
10931,14.077187
10932,14.076634
10933,14.074426
10934,14.074235
10935,14.073768
10936,14.073116
10937,14.072708
10938,14.071702
10939,14.070385
10940,14.070001
10941,14.069286
10942,14.069258
10943,14.068885
10944,14.068404
10945,14.068078
10946,14.067967
10947,14.067841
10948,14.067733
10949,14.067315
10950,14.063054
10951,14.062943
10952,14.062777
10953,14.060535
10954,14.059289
10955,14.059244
10956,14.059212
10957,14.057735
10958,14.057264
10959,14.056374
10960,14.055214
10961,14.05518
10962,14.054093
10963,14.05386
10964,14.051821
10965,14.05179
10966,14.051552
10967,14.051262
10968,14.050587
10969,14.050169
10970,14.050019
10971,14.049214
10972,14.04914
10973,14.048312
10974,14.046495
10975,14.045457
10976,14.044757
10977,14.043877
10978,14.040702
10979,14.039817
10980,14.038669
10981,14.038432
10982,14.037284
10983,14.037096
10984,14.037048
10985,14.036237
10986,14.036168
10987,14.035948
10988,14.03581
10989,14.035625
10990,14.034313
10991,14.033251
10992,14.032405
10993,14.032342
10994,14.032157
10995,14.032118
10996,14.031954
10997,14.030205
10998,14.029617
10999,14.029561
11000,14.028951
11001,14.028947
11002,14.027717
11003,14.027574
11004,14.027512
11005,14.026755
11006,14.026593
11007,14.023608
11008,14.022048
11009,14.021856
11010,14.021236
11011,14.02078
11012,14.019083
11013,14.018715
11014,14.017894
11015,14.017687
11016,14.016898
11017,14.015085
11018,14.013767
11019,14.013758
11020,14.013059
11021,14.012855
11022,14.011993
11023,14.01128
11024,14.010275
11025,14.009661
11026,14.008898
11027,14.008749
11028,14.007556
11029,14.006045
11030,14.003186
11031,14.002744
11032,14.002301
11033,14.002125
11034,14.001807
11035,13.999922
11036,13.998559
11037,13.997978
11038,13.99717
11039,13.994048
11040,13.993424
11041,13.992978
11042,13.992827
11043,13.992006
11044,13.991913
11045,13.991791
11046,13.990773
11047,13.988103
11048,13.987852
11049,13.985567
11050,13.985297
11051,13.98372
11052,13.983425
11053,13.982833
11054,13.981892
11055,13.980716
11056,13.98058
11057,13.980463
11058,13.980349
11059,13.980249
11060,13.979775
11061,13.97834
11062,13.977512
11063,13.976707
11064,13.976192
11065,13.976159
11066,13.975965
11067,13.975647
11068,13.975493
11069,13.97543
11070,13.975115
11071,13.974166
11072,13.973985
11073,13.973601
11074,13.972876
11075,13.972388
11076,13.970452
11077,13.970038
11078,13.969801
11079,13.968918
11080,13.968907
11081,13.968472
11082,13.968236
11083,13.966587
11084,13.966251
11085,13.965672
11086,13.964631
11087,13.963764
11088,13.963279
11089,13.963155
11090,13.958981
11091,13.957941
11092,13.956793
11093,13.956334
11094,13.955454
11095,13.954888
11096,13.954528
11097,13.95368
11098,13.952977
11099,13.951851
11100,13.951461
11101,13.950934
11102,13.950262
11103,13.948217
11104,13.947469
11105,13.946448
11106,13.946407
11107,13.9462
11108,13.946049
11109,13.944811
11110,13.943079
11111,13.941302
11112,13.940926
11113,13.939895
11114,13.937865
11115,13.937697
11116,13.937378
11117,13.936818
11118,13.935684
11119,13.935578
11120,13.934759
11121,13.934522
11122,13.933595
11123,13.931963
11124,13.93157
11125,13.930946
11126,13.930034
11127,13.929552
11128,13.929303
11129,13.928765
11130,13.928258
11131,13.927615
11132,13.927523
11133,13.926188
11134,13.92614
11135,13.925425
11136,13.924684
11137,13.924003
11138,13.922999
11139,13.921693
11140,13.921454
11141,13.920928
11142,13.920493
11143,13.919922
11144,13.919198
11145,13.918572
11146,13.918503
11147,13.916742
11148,13.916396
11149,13.916208
11150,13.916095
11151,13.915512
11152,13.915176
11153,13.915143
11154,13.915093
11155,13.914963
11156,13.914081
11157,13.913703
11158,13.911838
11159,13.911678
11160,13.911594
11161,13.911334
11162,13.910404
11163,13.910316
11164,13.908888
11165,13.908229
11166,13.908053
11167,13.907643
11168,13.907417
11169,13.906356
11170,13.904084
11171,13.903108
11172,13.903097
11173,13.90308
11174,13.902736
11175,13.902045
11176,13.901828
11177,13.900569
11178,13.900196
11179,13.898713
11180,13.897981
11181,13.897607
11182,13.89721
11183,13.897062
11184,13.896585
11185,13.895929
11186,13.894704
11187,13.894167
11188,13.894007
11189,13.893436
11190,13.893259
11191,13.892975
11192,13.89101
11193,13.890452
11194,13.889877
11195,13.888794
11196,13.887967
11197,13.886172
11198,13.885872
11199,13.885506
11200,13.884591
11201,13.884327
11202,13.884279
11203,13.883812
11204,13.883476
11205,13.88179
11206,13.881452
11207,13.881247
11208,13.881033
11209,13.880607
11210,13.880583
11211,13.87991
11212,13.878955
11213,13.878955
11214,13.878908
11215,13.878038
11216,13.877809
11217,13.877499
11218,13.877287
11219,13.876895
11220,13.876672
11221,13.876428
11222,13.876181
11223,13.875725
11224,13.87569
11225,13.874365
11226,13.874185
11227,13.873791
11228,13.873661
11229,13.871873
11230,13.869944
11231,13.869935
11232,13.867516
11233,13.867271
11234,13.86664
11235,13.866476
11236,13.86597
11237,13.865768
11238,13.865764
11239,13.865748
11240,13.863761
11241,13.862949
11242,13.861996
11243,13.861356
11244,13.859811
11245,13.859657
11246,13.859631
11247,13.857373
11248,13.85729
11249,13.856898
11250,13.856498
11251,13.856222
11252,13.855426
11253,13.854981
11254,13.854682
11255,13.852475
11256,13.851533
11257,13.851335
11258,13.849841
11259,13.84917
11260,13.848193
11261,13.846818
11262,13.846513
11263,13.843825
11264,13.843585
11265,13.843278
11266,13.842213
11267,13.840914
11268,13.84046
11269,13.84034
11270,13.839601
11271,13.839238
11272,13.838866
11273,13.835794
11274,13.834945
11275,13.834888
11276,13.834394
11277,13.833983
11278,13.833169
11279,13.831058
11280,13.830965
11281,13.830896
11282,13.830605
11283,13.829588
11284,13.829379
11285,13.828961
11286,13.828075
11287,13.827736
11288,13.826798
11289,13.826629
11290,13.826545
11291,13.826494
11292,13.826103
11293,13.82492
11294,13.824123
11295,13.823644
11296,13.82359
11297,13.822169
11298,13.821405
11299,13.821386
11300,13.821066
11301,13.820894
11302,13.820316
11303,13.820009
11304,13.817973
11305,13.817794
11306,13.817718
11307,13.817006
11308,13.815962
11309,13.815882
11310,13.813152
11311,13.812908
11312,13.812543
11313,13.812531
11314,13.811678
11315,13.811606
11316,13.811517
11317,13.810784
11318,13.809187
11319,13.808543
11320,13.808312
11321,13.807802
11322,13.807515
11323,13.807124
11324,13.807018
11325,13.806871
11326,13.806621
11327,13.80631
11328,13.806285
11329,13.80568
11330,13.804804
11331,13.803964
11332,13.802668
11333,13.802107
11334,13.802014
11335,13.800585
11336,13.799856
11337,13.79975
11338,13.799745
11339,13.799514
11340,13.798353
11341,13.797343
11342,13.796681
11343,13.795058
11344,13.795001
11345,13.794547
11346,13.793943
11347,13.793934
11348,13.793092
11349,13.793069
11350,13.792858
11351,13.79268
11352,13.792594
11353,13.792591
11354,13.792009
11355,13.791142
11356,13.790356
11357,13.79026
11358,13.789222
11359,13.788336
11360,13.787965
11361,13.787338
11362,13.786554
11363,13.785343
11364,13.783307
11365,13.782983
11366,13.782877
11367,13.782826
11368,13.782799
11369,13.781924
11370,13.781191
11371,13.781099
11372,13.780638
11373,13.779984
11374,13.77984
11375,13.778562
11376,13.77761
11377,13.777304
11378,13.775812
11379,13.775641
11380,13.775247
11381,13.774964
11382,13.774806
11383,13.772388
11384,13.772354
11385,13.772236
11386,13.772209
11387,13.772019
11388,13.771723
11389,13.771387
11390,13.770807
11391,13.770005
11392,13.768486
11393,13.766612
11394,13.765784
11395,13.765149
11396,13.763023
11397,13.761724
11398,13.761412
11399,13.761143
11400,13.761134
11401,13.758659
11402,13.757473
11403,13.757335
11404,13.756853
11405,13.755527
11406,13.755431
11407,13.754173
11408,13.753887
11409,13.753723
11410,13.752167
11411,13.751688
11412,13.749171
11413,13.747593
11414,13.747308
11415,13.747078
11416,13.745981
11417,13.745474
11418,13.744628
11419,13.744287
11420,13.743776
11421,13.742377
11422,13.742345
11423,13.742243
11424,13.742024
11425,13.741847
11426,13.741744
11427,13.741512
11428,13.741163
11429,13.740002
11430,13.738949
11431,13.7381
11432,13.735907
11433,13.735622
11434,13.735037
11435,13.734538
11436,13.734109
11437,13.734071
11438,13.734065
11439,13.733996
11440,13.733754
11441,13.733146
11442,13.732468
11443,13.732334
11444,13.731949
11445,13.730713
11446,13.730608
11447,13.730541
11448,13.730519
11449,13.730515
11450,13.729504
11451,13.728818
11452,13.728181
11453,13.72651
11454,13.726408
11455,13.725952
11456,13.725931
11457,13.725591
11458,13.725501
11459,13.725396
11460,13.72508
11461,13.72421
11462,13.723716
11463,13.721866
11464,13.721801
11465,13.721154
11466,13.720536
11467,13.72034
11468,13.719849
11469,13.719847
11470,13.719354
11471,13.718451
11472,13.718309
11473,13.717502
11474,13.717348
11475,13.716616
11476,13.71659
11477,13.716107
11478,13.713883
